sample	contig	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_PION_1	ENSMUST00000073600	56	171.127180943504	64.6088204340082	0.544677651341102	9	0	5.31530571156287	20.6607102375705
mmu_dRNA_3T3_PION_1	ENSMUST00000073605	1330	115.14053526251	59.3698261561868	0.533727939530755	7.41	1	0.151763466840858	0.589907934406685
mmu_dRNA_3T3_PION_1	ENSMUST00000073612	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073639	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073660	96	166.946674354136	71.8557154261651	0.530304330759387	18.97	1	2.90667754679964	11.2983195713162
mmu_dRNA_3T3_PION_1	ENSMUST00000073687	215	165.281066971078	72.7612271033629	0.513929198167896	5.62	1	1.44496482485582	5.61661006344073
mmu_dRNA_3T3_PION_1	ENSMUST00000073691	161	175.960562329458	64.6286165462284	0.537682203003322	4.28	0	1.98321404446721	7.70879662155304
mmu_dRNA_3T3_PION_1	ENSMUST00000073705	16	155.77666654146	45.5350189536044	0.55386490289815	5.13	1	16.9994823820289	66.0773620075586
mmu_dRNA_3T3_PION_1	ENSMUST00000073724	64	189.455220058111	86.8721301764165	0.5540899365791	16.59	1	4.87469431421878	18.9480440426433
mmu_dRNA_3T3_PION_1	ENSMUST00000073772	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073781	69	165.498473344833	65.409875155239	0.518564654519512	4.16	1	4.50905923446433	17.526812443666
mmu_dRNA_3T3_PION_1	ENSMUST00000073782	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073783	76	155.71068729014	95.0389935400619	0.575063335077765	3.32	1	3.48681701636836	13.5533344525982
mmu_dRNA_3T3_PION_1	ENSMUST00000073787	200	135.158801107183	67.2138123474079	0.539920081295766	18.24	1	1.08274173491183	4.20864094392045
mmu_dRNA_3T3_PION_1	ENSMUST00000073791	458	120.537070944462	55.2041667616412	0.503439174364568	7.39	1	0.490716692320919	1.90742657881864
mmu_dRNA_3T3_PION_1	ENSMUST00000073792	162	188.388118561707	80.5677970852917	0.519627811828854	6.3	1	2.1630880916601	8.40797100022083
mmu_dRNA_3T3_PION_1	ENSMUST00000073837	33	185.653337306898	79.3414989869426	0.532519126499955	19.24	1	9.46976014999482	36.8091660377532
mmu_dRNA_3T3_PION_1	ENSMUST00000073840	39	153.873831092276	64.0620731852109	0.548713804248157	25.26	0	6.01003750096319	23.3611479870689
mmu_dRNA_3T3_PION_1	ENSMUST00000073843	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073868	3265	125.320414537613	62.3451505709112	0.513911189724573	2.44	1	0.0732337727750167	0.284661285919491
mmu_dRNA_3T3_PION_1	ENSMUST00000073873	12	253.509514306004	50.1173640826829	0.691245303200857	17	1	28.512492021143	110.828683761007
mmu_dRNA_3T3_PION_1	ENSMUST00000073878	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073879	63	169.723564246116	64.76797266499	0.533027657279754	8.96	1	4.78737373610974	18.6086270344808
mmu_dRNA_3T3_PION_1	ENSMUST00000073881	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073889	102	176.733031104453	81.7345722949971	0.543658646422727	15.7	1	2.9039457337699	11.2877009539698
mmu_dRNA_3T3_PION_1	ENSMUST00000073924	13	179.719657446811	87.1418569671001	0.574217666188222	47.18	1	17.7552152528121	69.0149123024162
mmu_dRNA_3T3_PION_1	ENSMUST00000073926	800	110.057168491437	53.1788111437947	0.507170215413671	3.67	1	0.262207749139662	1.01920728947635
mmu_dRNA_3T3_PION_1	ENSMUST00000073939	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073942	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073957	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000073961	14	134.029868592837	83.4560224053549	0.586908568126377	19.48	1	13.9410700665646	54.1892460522781
mmu_dRNA_3T3_PION_1	ENSMUST00000074002	247	153.512268788492	81.3758910698195	0.531519715368584	2.59	1	1.14957416152246	4.46842005646937
mmu_dRNA_3T3_PION_1	ENSMUST00000074015	13	119.719642656439	29.0511773529167	0.48429376948336	30.55	1	14.1633110179837	55.0531015197449
mmu_dRNA_3T3_PION_1	ENSMUST00000074038	220	135.033539011211	60.9113400620703	0.515935322391268	8.33	1	1.11627398305349	4.33898153015653
mmu_dRNA_3T3_PION_1	ENSMUST00000074043	88	186.881004506863	65.2404281020457	0.505143509818852	27.29	1	3.59013647977737	13.9549394798972
mmu_dRNA_3T3_PION_1	ENSMUST00000074046	33	181.770281975662	68.5409618455607	0.525590883676693	18.35	1	9.42202368921692	36.6236133645073
mmu_dRNA_3T3_PION_1	ENSMUST00000074053	278	132.050939716226	64.6414725569993	0.528176862903532	10.11	1	0.830472715877913	3.2280657170172
mmu_dRNA_3T3_PION_1	ENSMUST00000074058	178	149.260562158058	66.5392016580824	0.514804124098531	8.61	1	1.53489776116468	5.96618136539786
mmu_dRNA_3T3_PION_1	ENSMUST00000074072	4060	104.228989259582	58.2529825769794	0.534131044705797	4.06	1	0.0461912204632316	0.179546290147431
mmu_dRNA_3T3_PION_1	ENSMUST00000074082	11	179.046899496289	93.7991713767487	0.589145107060416	14.43	1	25.4015055071079	98.7362107392496
mmu_dRNA_3T3_PION_1	ENSMUST00000074085	1378	123.4892735026	60.5062693551232	0.513409072046869	1.83	1	0.17196199015515	0.66842003889685
mmu_dRNA_3T3_PION_1	ENSMUST00000074127	100	164.766302990982	59.6332430963833	0.547105801418797	14.96	1	2.73815965033624	10.6432868003693
mmu_dRNA_3T3_PION_1	ENSMUST00000074141	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074144	162	171.669420333791	74.9333876041496	0.530146547366556	7.89	1	1.90698983357803	7.41251143689413
mmu_dRNA_3T3_PION_1	ENSMUST00000074148	11	169.482800256642	47.8770314063329	0.578923282118253	42.48	1	19.943418188322	77.5205052532076
mmu_dRNA_3T3_PION_1	ENSMUST00000074204	15	130.469579721823	69.9753127042479	0.55009376969643	20.12	1	13.3734265926722	51.9828033811018
mmu_dRNA_3T3_PION_1	ENSMUST00000074208	11	158.256180434224	60.5865550666656	0.524764212560924	22.93	1	23.443633816867	91.1259204061062
mmu_dRNA_3T3_PION_1	ENSMUST00000074216	40	234.410315273246	66.2596058430985	0.52438512136656	22.52	1	10.1018462690672	39.2660986884822
mmu_dRNA_3T3_PION_1	ENSMUST00000074231	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074233	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074240	138	131.289570223211	54.3945088840313	0.513542829292679	8.1	1	1.73827379952953	6.75670850079488
mmu_dRNA_3T3_PION_1	ENSMUST00000074246	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074248	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074249	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074259	101	158.255964615921	70.7394828493421	0.548113454697673	18.45	0	2.52542144255201	9.81636870647139
mmu_dRNA_3T3_PION_1	ENSMUST00000074262	23	166.458854411019	69.4613642895407	0.552416192047567	30.57	1	10.6952170236891	41.5725438658542
mmu_dRNA_3T3_PION_1	ENSMUST00000074267	7919	109.857245645004	56.3892421696217	0.513563281130618	1.12	1	0.0267370827462964	0.103927628850675
mmu_dRNA_3T3_PION_1	ENSMUST00000074339	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074352	14	155.642926234614	37.8016673763886	0.510954975960949	20.85	1	18.8432770255498	73.2442323504067
mmu_dRNA_3T3_PION_1	ENSMUST00000074357	66	140.232006699634	59.5503474571882	0.521754671930101	9.63	1	3.79262206892685	14.7420054196042
mmu_dRNA_3T3_PION_1	ENSMUST00000074366	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074370	191	155.981157721695	76.3126542087057	0.531764232768736	7.82	1	1.45875337198584	5.67020644948313
mmu_dRNA_3T3_PION_1	ENSMUST00000074371	36	156.790321259041	73.9030430105682	0.521725833777102	21.57	1	7.19941354596234	27.9842788402536
mmu_dRNA_3T3_PION_1	ENSMUST00000074372	124	173.058581891777	69.1790403763044	0.506981407324448	8.28	1	2.6211208383326	10.1883543632573
mmu_dRNA_3T3_PION_1	ENSMUST00000074422	16	170.779315630775	74.6416739194143	0.524702136226533	20.13	1	17.9446233907811	69.7511459016806
mmu_dRNA_3T3_PION_1	ENSMUST00000074425	100	169.06924282548	54.2703721614473	0.493517902834106	9.64	1	3.23046523560609	12.5568894410361
mmu_dRNA_3T3_PION_1	ENSMUST00000074455	33	151.788967083235	56.8312467836522	0.500484764876582	5.45	1	8.86043784995324	34.4407168524009
mmu_dRNA_3T3_PION_1	ENSMUST00000074465	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074515	26	160.369051577494	65.8870461936737	0.532832409961819	20	1	10.1322847017589	39.3844135460003
mmu_dRNA_3T3_PION_1	ENSMUST00000074519	79	171.808135606261	62.6495979012081	0.50894669385794	25.93	0	3.6281966281437	14.1028801139204
mmu_dRNA_3T3_PION_1	ENSMUST00000074525	32	182.921929188382	73.9462664299652	0.549301628836506	33.21	1	8.51717442936884	33.1064443847941
mmu_dRNA_3T3_PION_1	ENSMUST00000074552	261	134.146902388815	75.3905643323071	0.545758200365536	6.83	1	0.893810158757513	3.47425975091395
mmu_dRNA_3T3_PION_1	ENSMUST00000074556	712	118.22577400293	52.0582420208348	0.504427384260749	15.17	1	0.286941708833302	1.11534873495264
mmu_dRNA_3T3_PION_1	ENSMUST00000074575	145	137.88724380927	74.1404915677252	0.52816917209342	2.45	1	1.76846739010375	6.87407165161587
mmu_dRNA_3T3_PION_1	ENSMUST00000074582	12	143.4578649832	53.0554911538693	0.538531716151174	20.78	1	18.9833859523268	73.7888388311854
mmu_dRNA_3T3_PION_1	ENSMUST00000074606	104	157.495056990426	66.1427742702021	0.487333207681686	5.18	1	3.00526997256011	11.6815504992805
mmu_dRNA_3T3_PION_1	ENSMUST00000074613	65	137.845752314493	61.0575252151172	0.525495178821864	6.38	1	3.84884603535668	14.9605492140442
mmu_dRNA_3T3_PION_1	ENSMUST00000074616	20	238.400860631169	14.264335484035	0.697707788532638	21.16	1	15.5681837154242	60.5138726018957
mmu_dRNA_3T3_PION_1	ENSMUST00000074618	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074622	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074628	424	153.597383010198	62.5149232251275	0.498848744590545	4.58	1	0.704534382047325	2.73854064277436
mmu_dRNA_3T3_PION_1	ENSMUST00000074651	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074653	35	168.935043743714	91.592935707986	0.563521465770737	15.56	1	7.7763570212356	30.2268708213972
mmu_dRNA_3T3_PION_1	ENSMUST00000074667	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074669	1059	134.562712101574	66.6066509414396	0.526777716728649	2.16	1	0.237341414051148	0.922551297927921
mmu_dRNA_3T3_PION_1	ENSMUST00000074679	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074686	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074690	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074694	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074698	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074721	16	152.959146378207	71.7736141295568	0.573420425816326	20.63	1	14.4232246991619	56.0633917165857
mmu_dRNA_3T3_PION_1	ENSMUST00000074733	455	167.943444807378	76.5326816019767	0.492300476033819	1.27	1	0.744088785499681	2.89228947919054
mmu_dRNA_3T3_PION_1	ENSMUST00000074752	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074792	35	156.352484284092	63.1092687048538	0.531441677565273	15.59	1	7.56768886415723	29.4157731041342
mmu_dRNA_3T3_PION_1	ENSMUST00000074805	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074807	30	171.302022777512	70.7649324768308	0.510706763697043	3.82	1	10.9313885960113	42.4905479632452
mmu_dRNA_3T3_PION_1	ENSMUST00000074834	46	145.412829277776	59.3890316282494	0.48184806009351	4.27	1	6.36782137300369	24.7518617689356
mmu_dRNA_3T3_PION_1	ENSMUST00000074840	206	168.253061062987	78.2384100820929	0.528074270993847	8	1	1.47314028275645	5.72612868816056
mmu_dRNA_3T3_PION_1	ENSMUST00000074846	150	144.78874279893	69.9499255429498	0.534831236788355	9.69	1	1.6840046417906	6.5457630907422
mmu_dRNA_3T3_PION_1	ENSMUST00000074849	122	169.59163937635	75.1131864513397	0.508759620142955	10.15	1	2.56879404667667	9.98495897290126
mmu_dRNA_3T3_PION_1	ENSMUST00000074854	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074856	43	206.103839658668	83.0653587502334	0.536244379640543	19.78	1	8.08048105437705	31.4090076289468
mmu_dRNA_3T3_PION_1	ENSMUST00000074861	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074898	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074912	98	140.887696087942	66.2667354769828	0.507315619391672	4	1	2.75334165161739	10.7022995733531
mmu_dRNA_3T3_PION_1	ENSMUST00000074913	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074919	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074936	14	165.209154821206	38.3060854899583	0.513100778666237	35.26	1	18.0901742370319	70.3169052431763
mmu_dRNA_3T3_PION_1	ENSMUST00000074941	39	146.259452290376	58.1519920024466	0.521792903101447	24.1	1	6.00294413713441	23.3335759258125
mmu_dRNA_3T3_PION_1	ENSMUST00000074945	29	91.4553628005066	61.929924278374	0.59799497295773	12.97	1	4.52577687621871	17.5917942849534
mmu_dRNA_3T3_PION_1	ENSMUST00000074949	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074950	38	165.972362334094	59.0424417926319	0.526894955746976	24.32	1	7.07483285800171	27.5000309653755
mmu_dRNA_3T3_PION_1	ENSMUST00000074957	24	166.175818301218	63.7235361223064	0.568128662207913	16.69	1	10.9633190100719	42.6146621851679
mmu_dRNA_3T3_PION_1	ENSMUST00000074963	14	161.182208613566	45.1060167100255	0.567195750877077	34.25	0	15.9849334476156	62.1337879794175
mmu_dRNA_3T3_PION_1	ENSMUST00000074976	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000074989	28	156.139872908604	49.6813576663208	0.526548245650365	40	1	7.87744074383062	30.619785474966
mmu_dRNA_3T3_PION_1	ENSMUST00000074991	149	163.741518464165	67.7470805679019	0.497711713753987	2.67	1	2.17197400135613	8.44251072669931
mmu_dRNA_3T3_PION_1	ENSMUST00000075012	14	184.664742204278	76.1946012872664	0.513473115748456	22.44	1	22.5668710408131	87.7179242068033
mmu_dRNA_3T3_PION_1	ENSMUST00000075017	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075068	236	152.327516058819	73.0592727493955	0.53549157787092	13.31	1	1.10003087962229	4.27584422977118
mmu_dRNA_3T3_PION_1	ENSMUST00000075076	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075080	12	159.354435374231	67.7714927526984	0.576684501422867	27.43	1	19.0636351778617	74.1007693363223
mmu_dRNA_3T3_PION_1	ENSMUST00000075087	33	147.581024256202	88.2156803120719	0.58433989970705	19.59	1	6.63743120826765	25.799841130023
mmu_dRNA_3T3_PION_1	ENSMUST00000075092	146	133.524627036136	67.8547730683331	0.560306793397964	15.48	0	1.44300381905061	5.60898759073373
mmu_dRNA_3T3_PION_1	ENSMUST00000075095	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075117	51	149.546709568829	91.3366107103364	0.575133595178686	12.04	1	4.68797165414757	18.222248955048
mmu_dRNA_3T3_PION_1	ENSMUST00000075118	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075144	50	182.460460414362	75.5836575873644	0.50288995822577	2.12	1	7.17216390840713	27.8783588995845
mmu_dRNA_3T3_PION_1	ENSMUST00000075159	25	180.493485335808	57.5058054116939	0.509439641130131	45.46	1	10.6025110284902	41.2121936229841
mmu_dRNA_3T3_PION_1	ENSMUST00000075161	12	91.1371770394701	51.5547514415382	0.641708534073378	27.87	1	8.2159804231095	31.9356966561959
mmu_dRNA_3T3_PION_1	ENSMUST00000075175	328	120.167606698954	56.0897255077749	0.527231506516453	8.82	1	0.643881115737058	2.50278006225449
mmu_dRNA_3T3_PION_1	ENSMUST00000075180	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075181	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075190	128	170.523003631946	66.7490886690593	0.52399649782465	3.97	1	2.48321381207018	9.65230671822067
mmu_dRNA_3T3_PION_1	ENSMUST00000075242	2842	131.465705344649	60.2478773950446	0.517653698346517	4.82	1	0.0860849184462832	0.334613971868909
mmu_dRNA_3T3_PION_1	ENSMUST00000075249	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075253	10	210.704573887474	47.5179622313731	0.602273611166718	43.07	1	27.8336242497383	108.189909798466
mmu_dRNA_3T3_PION_1	ENSMUST00000075255	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075280	97	161.002082593689	72.0290485946396	0.535893821093609	13.93	1	2.829304943196	10.9975705589116
mmu_dRNA_3T3_PION_1	ENSMUST00000075281	36	195.634363639236	79.3333693269953	0.550056475071273	37.17	1	8.00242898385535	31.1056175136834
mmu_dRNA_3T3_PION_1	ENSMUST00000075299	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075303	28	165.745960093278	64.756088636211	0.528618732419899	33.21	1	8.95433108191213	34.8056819106762
mmu_dRNA_3T3_PION_1	ENSMUST00000075304	16	200.906647169877	79.1326123879112	0.517344294038651	59.62	1	17.0687403917855	66.346569415159
mmu_dRNA_3T3_PION_1	ENSMUST00000075363	279	140.473351968037	62.2437985982653	0.53125211350213	23.8	1	0.787166858455106	3.05973489648588
mmu_dRNA_3T3_PION_1	ENSMUST00000075388	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075406	36	218.093055870339	67.8918872716262	0.494857297333924	23	1	10.9511400178403	42.5673221744258
mmu_dRNA_3T3_PION_1	ENSMUST00000075410	21	155.942491091151	79.0473352066906	0.535726277748775	11.41	1	12.8470449586507	49.9367463892645
mmu_dRNA_3T3_PION_1	ENSMUST00000075418	48	197.667519955675	94.9661177998476	0.519029445735741	19.37	1	7.15668772987967	27.8182026531723
mmu_dRNA_3T3_PION_1	ENSMUST00000075420	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075422	60	137.577449061349	75.7984557524749	0.53330382279736	1.38	1	4.25640579969803	16.5447429843538
mmu_dRNA_3T3_PION_1	ENSMUST00000075444	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075447	35	144.35463735038	64.0978527830008	0.510542560637532	2.88	1	7.9173271875269	30.7748249591152
mmu_dRNA_3T3_PION_1	ENSMUST00000075448	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075451	119	146.713011057579	72.8963636196656	0.543812945634229	14.37	1	2.04505271944927	7.94916491165914
mmu_dRNA_3T3_PION_1	ENSMUST00000075452	178	156.704309016486	73.0124156677903	0.53443466814232	6.89	1	1.57484809951887	6.12146920948803
mmu_dRNA_3T3_PION_1	ENSMUST00000075453	251	120.107466575361	59.7830659859525	0.546191900027839	16.73	1	0.754061743892418	2.93105458786819
mmu_dRNA_3T3_PION_1	ENSMUST00000075491	193	127.745012972375	69.243027100154	0.523044430072669	1.16	1	1.25396784387666	4.87420059644113
mmu_dRNA_3T3_PION_1	ENSMUST00000075510	91	188.584558442056	82.6000168856639	0.530178359687929	18.96	1	3.51580954345831	13.6660290432324
mmu_dRNA_3T3_PION_1	ENSMUST00000075540	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075550	119	170.68902056596	84.5696201790695	0.540889335399093	11.47	1	2.47365750288262	9.6151611341698
mmu_dRNA_3T3_PION_1	ENSMUST00000075578	120	169.916910172413	64.2230991756888	0.490682022056995	5.83	1	2.78671493276071	10.8320222513694
mmu_dRNA_3T3_PION_1	ENSMUST00000075588	180	157.260365114131	67.0374840381685	0.498190119144845	2.59	1	1.72480298819373	6.70434716077478
mmu_dRNA_3T3_PION_1	ENSMUST00000075591	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075602	101	157.364565675593	55.0864800667675	0.523322005299363	22.87	1	2.54456978617387	9.89079873939313
mmu_dRNA_3T3_PION_1	ENSMUST00000075606	39	153.40934499076	73.031204969487	0.550448465351964	22.43	1	6.10128823087079	23.7158415817358
mmu_dRNA_3T3_PION_1	ENSMUST00000075610	68	165.403102109022	81.2315258969796	0.563483456755855	26.33	1	3.62955230282828	14.1081496512442
mmu_dRNA_3T3_PION_1	ENSMUST00000075637	27	184.29312003899	51.4787322524768	0.533457984978184	10.85	1	12.0418466713288	46.806922932082
mmu_dRNA_3T3_PION_1	ENSMUST00000075639	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075641	2895	131.74557575538	63.397191789765	0.518849832940877	2.63	1	0.0859584126300151	0.334122240977947
mmu_dRNA_3T3_PION_1	ENSMUST00000075657	154	153.846142735571	67.6961751300917	0.526821580781255	23.26	1	1.60958092217464	6.25647645527313
mmu_dRNA_3T3_PION_1	ENSMUST00000075666	74	188.053164400028	66.4035734491191	0.485271265469261	25.97	1	4.51358485096942	17.5444036145849
mmu_dRNA_3T3_PION_1	ENSMUST00000075667	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075670	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075671	14	218.89281534602	70.7990594846198	0.49489717725024	36.64	1	26.3045716108803	102.246448552067
mmu_dRNA_3T3_PION_1	ENSMUST00000075686	274	149.708801891398	66.0984088519575	0.503122429436756	5.37	1	1.04702934651211	4.0698261045382
mmu_dRNA_3T3_PION_1	ENSMUST00000075689	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075693	165	119.091289237653	62.6686037080096	0.576729101106666	18.97	1	1.05213295320984	4.08966393605162
mmu_dRNA_3T3_PION_1	ENSMUST00000075695	12	210.481396199236	93.0191061079755	0.551172923127785	11.75	1	30.0467403030068	116.792340586074
mmu_dRNA_3T3_PION_1	ENSMUST00000075724	37	173.627140439579	48.1592444951811	0.58546940216754	17.04	0	7.22853297042895	28.0974666837827
mmu_dRNA_3T3_PION_1	ENSMUST00000075738	1675	126.733577200793	53.5592759099477	0.489896705863877	2.3	1	0.151641564266989	0.589434096420201
mmu_dRNA_3T3_PION_1	ENSMUST00000075756	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075759	100	176.303038121591	83.1393113987817	0.571199352925977	27.26	1	2.6092998417823	10.1424058896043
mmu_dRNA_3T3_PION_1	ENSMUST00000075767	120	161.715907964936	68.077748658869	0.513069515560441	2.95	1	2.57869390582664	10.0234399432141
mmu_dRNA_3T3_PION_1	ENSMUST00000075770	54	187.989340776424	69.5355312613376	0.539307136805347	28.59	0	5.47339251153516	21.2751971069724
mmu_dRNA_3T3_PION_1	ENSMUST00000075774	63	126.078668221156	46.1636753697684	0.507959749654538	7.1	1	3.71791326086188	14.4516106390619
mmu_dRNA_3T3_PION_1	ENSMUST00000075805	517	163.565715932792	79.2439003981282	0.518636179769207	2.38	1	0.601136640410362	2.33663134628117
mmu_dRNA_3T3_PION_1	ENSMUST00000075812	112	160.193305665484	98.0811819586785	0.538341621685967	6.71	1	2.54557069809276	9.8946893060419
mmu_dRNA_3T3_PION_1	ENSMUST00000075821	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075829	243	129.762497418831	59.6764960713063	0.555321136466599	16.69	1	0.837927622167946	3.25704310177449
mmu_dRNA_3T3_PION_1	ENSMUST00000075836	14	251.606402254916	91.8743024799413	0.523280714082274	25.85	1	30.8160741834396	119.782758304662
mmu_dRNA_3T3_PION_1	ENSMUST00000075837	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075843	12	143.629760790007	14.4806512206977	0.706810337896678	21.56	1	14.3920929285006	55.9423818391264
mmu_dRNA_3T3_PION_1	ENSMUST00000075845	241	146.965497782725	61.4077368963535	0.514162812878533	9.47	1	1.10961104809117	4.31308255537345
mmu_dRNA_3T3_PION_1	ENSMUST00000075853	463	164.78734696787	71.3773984137302	0.502951921870601	4.74	1	0.687291568935084	2.67151744886519
mmu_dRNA_3T3_PION_1	ENSMUST00000075856	45	183.726259111323	60.4057602329775	0.525076431437766	2.96	1	7.65036809832081	29.7371491062712
mmu_dRNA_3T3_PION_1	ENSMUST00000075872	33	253.498761813415	56.4007959779911	0.581396241346948	27.61	0	11.7735779964582	45.7641566909488
mmu_dRNA_3T3_PION_1	ENSMUST00000075884	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075895	55	168.583405840336	73.4268367976204	0.552214887301371	17.29	1	4.98137457057686	19.3627125460728
mmu_dRNA_3T3_PION_1	ENSMUST00000075896	157	152.786211341374	73.6030242356895	0.51977152079993	2.67	1	1.83956637503709	7.1504349702294
mmu_dRNA_3T3_PION_1	ENSMUST00000075922	17	217.907933252946	92.5220330550265	0.560953997553186	45.24	1	18.1065422378245	70.3805280223532
mmu_dRNA_3T3_PION_1	ENSMUST00000075941	37	142.380207997355	73.5575863361124	0.533669422837768	9.04	1	6.75284970641731	26.2484753715376
mmu_dRNA_3T3_PION_1	ENSMUST00000075946	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000075954	47	181.774519206697	79.0574008117744	0.545874473730378	15.54	1	6.47933697980398	25.1853253859116
