sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_PION_1	ENSMUST00000098799	860	1476.11176002935	707.531059018264	0.523014559376726	119	1	0.000807965918542456	0.000807965918542456
mmu_dRNA_3T3_PION_1	ENSMUST00000098814	125	1834.64182477905	923.709161592277	0.560547992928905	205	1	0.00078272496752483	0.00078272496752483
mmu_dRNA_3T3_PION_1	ENSMUST00000098816	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098817	120	1354.88920618627	770.449949484565	0.548799456719399	178	1	0.00103349523619704	0.00103349523619704
mmu_dRNA_3T3_PION_1	ENSMUST00000098822	37	1057.9644087898	555.670475467245	0.553907110417577	173	1	0.00140309098573404	0.00140309098573404
mmu_dRNA_3T3_PION_1	ENSMUST00000098825	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098826	14	1181.76497565518	602.239014057514	0.607008754478169	186	1	0.00155115512506613	0.00155115512506613
mmu_dRNA_3T3_PION_1	ENSMUST00000098837	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098841	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098842	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098843	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098845	295	1711.31649693186	754.076791700091	0.535893558833877	123	1	0.000726982396061965	0.000726982396061965
mmu_dRNA_3T3_PION_1	ENSMUST00000098849	75	1276.56816112772	696.41563416101	0.55070830797896	164	1	0.00110170827867816	0.00110170827867816
mmu_dRNA_3T3_PION_1	ENSMUST00000098851	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098852	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098853	14	1061.63086263718	388.104227606886	0.524066840859614	238	1	0.00133692826685323	0.00133692826685323
mmu_dRNA_3T3_PION_1	ENSMUST00000098857	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098858	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098861	19	938.302051526904	314.236114413058	0.547226354943813	222	1	0.0016872897592875	0.0016872897592875
mmu_dRNA_3T3_PION_1	ENSMUST00000098862	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098871	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098873	12	1155.89427572005	383.03715471587	0.570606406771581	359	1	0.00166755580345973	0.00166755580345973
mmu_dRNA_3T3_PION_1	ENSMUST00000098874	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098910	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098911	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098914	10	1950.43196733525	1501.76900143896	0.686379802055868	391	1	0.00140344060576911	0.00140344060576911
mmu_dRNA_3T3_PION_1	ENSMUST00000098924	41	1765.63139262908	764.950475223183	0.548698758568617	266	1	0.000810742474718484	0.000810742474718484
mmu_dRNA_3T3_PION_1	ENSMUST00000098937	50	1570.33244759223	185.015900452403	0.535873883599981	216	0	0.000852513571230996	0.000852513571230996
mmu_dRNA_3T3_PION_1	ENSMUST00000098938	65	1548.25582795639	1031.50377307906	0.604525614094278	229	1	0.00115869017692675	0.00115869017692675
mmu_dRNA_3T3_PION_1	ENSMUST00000098941	13	617.615106348655	144.48698581693	0.504997950009108	324	1	0.00347459524977298	0.00347459524977298
mmu_dRNA_3T3_PION_1	ENSMUST00000098942	223	914.289427842525	267.099977370605	0.469386222647883	165	1	0.00118059845612078	0.00118059845612078
mmu_dRNA_3T3_PION_1	ENSMUST00000098948	202	1309.92781927912	963.385886565607	0.621503702773599	179	1	0.00145193507879694	0.00145193507879694
mmu_dRNA_3T3_PION_1	ENSMUST00000098950	562	1507.79768239779	760.487152558124	0.555761945784092	162	1	0.000929593914691568	0.000929593914691568
mmu_dRNA_3T3_PION_1	ENSMUST00000098956	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098966	10	1257.72014138031	754.760759964934	0.610694135898039	220	1	0.00151165455863555	0.00151165455863555
mmu_dRNA_3T3_PION_1	ENSMUST00000098971	20	1712.36675250905	792.505649522644	0.540392183793177	275	1	0.000818001420670187	0.000818001420670187
mmu_dRNA_3T3_PION_1	ENSMUST00000098979	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000098990	241	1333.35849567504	732.489616067573	0.55547950159423	153	1	0.00105867416320885	0.00105867416320885
mmu_dRNA_3T3_PION_1	ENSMUST00000098994	17	691.974188064724	84.6651816850243	0.566072879577526	118	1	0.00227281031480149	0.00227281031480149
mmu_dRNA_3T3_PION_1	ENSMUST00000099007	19	1021.28137967126	473.758042710351	0.52633691638948	224	1	0.00139374291420014	0.00139374291420014
mmu_dRNA_3T3_PION_1	ENSMUST00000099009	12	1201.4197090741	425.573422514162	0.553417078384294	342	1	0.00144193318711691	0.00144193318711691
mmu_dRNA_3T3_PION_1	ENSMUST00000099028	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099070	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099071	67	1712.34380857276	176.347921250658	0.701208784519239	168	1	0.00151962185841076	0.00151962185841076
mmu_dRNA_3T3_PION_1	ENSMUST00000099073	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099075	16	1279.49418946925	589.960393414228	0.555861260799121	353	1	0.00135084354793851	0.00135084354793851
mmu_dRNA_3T3_PION_1	ENSMUST00000099078	179	1783.30864458007	961.913714214177	0.570599177940136	211	1	0.000845143523862462	0.000845143523862462
mmu_dRNA_3T3_PION_1	ENSMUST00000099084	48	2304.43843128375	1495.74585489487	0.602989623162217	241	1	0.000736065504660534	0.000736065504660534
mmu_dRNA_3T3_PION_1	ENSMUST00000099087	588	1357.79624320635	753.522353964933	0.552380957642639	166	1	0.00103544761655926	0.00103544761655926
mmu_dRNA_3T3_PION_1	ENSMUST00000099090	169	1457.30748597372	901.66110960241	0.571976473807346	108	1	0.000990374832854998	0.000990374832854998
mmu_dRNA_3T3_PION_1	ENSMUST00000099092	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099106	139	646.516063934268	44.5117617132659	0.34326977033713	260	1	0.00135232477220449	0.00135232477220449
mmu_dRNA_3T3_PION_1	ENSMUST00000099112	18	1390.97580513475	224.617498468861	0.640241555555865	485	0	0.00196433820169617	0.00196433820169617
mmu_dRNA_3T3_PION_1	ENSMUST00000099113	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099118	14	1028.75808779545	21.391051080744	0.744749783024576	483	1	0.00534618625524258	0.00534618625524258
mmu_dRNA_3T3_PION_1	ENSMUST00000099121	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099126	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099128	11	427.568335449427	126.374240487997	0.548979683338291	138	1	0.00420348108181068	0.00420348108181068
mmu_dRNA_3T3_PION_1	ENSMUST00000099130	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099131	50	1206.05784653697	493.529621138562	0.521414837336052	172	1	0.00105360863320029	0.00105360863320029
mmu_dRNA_3T3_PION_1	ENSMUST00000099139	100	1201.81237820914	827.538853607639	0.62951085200478	197	1	0.00169099667317432	0.00169099667317432
mmu_dRNA_3T3_PION_1	ENSMUST00000099145	56	1636.29304812922	849.956901740644	0.555604526818215	206	1	0.000874120129418467	0.000874120129418467
mmu_dRNA_3T3_PION_1	ENSMUST00000099147	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099149	190	1583.41952446193	905.140135743415	0.569223679578256	172	1	0.000936213749917261	0.000936213749917261
mmu_dRNA_3T3_PION_1	ENSMUST00000099153	66	1273.0295688526	850.61508045824	0.591267022666122	158	1	0.00129735130843413	0.00129735130843413
mmu_dRNA_3T3_PION_1	ENSMUST00000099157	70	813.056905355379	354.24430752226	0.558620052318595	265	1	0.00230928890075621	0.00230928890075621
mmu_dRNA_3T3_PION_1	ENSMUST00000099163	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099170	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099172	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099173	760	1283.74106139832	469.999498714355	0.5055469918106	151	1	0.000902621893460514	0.000902621893460514
mmu_dRNA_3T3_PION_1	ENSMUST00000099178	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099195	62	1212.51347293692	713.387432710283	0.581433295506701	226	1	0.00140809578409968	0.00140809578409968
mmu_dRNA_3T3_PION_1	ENSMUST00000099200	57	1344.17624057831	62.0214760025489	0.590960930554703	304	1	0.00138895139614115	0.00138895139614115
mmu_dRNA_3T3_PION_1	ENSMUST00000099207	56	1565.11823915202	738.191757292375	0.542097438239806	242	1	0.000894758073007793	0.000894758073007793
mmu_dRNA_3T3_PION_1	ENSMUST00000099223	28	1109.78670125757	637.801609707099	0.584420335417025	164	1	0.00148688653258557	0.00148688653258557
mmu_dRNA_3T3_PION_1	ENSMUST00000099224	435	1186.89912987873	621.774205789345	0.553649859519045	146	1	0.00119165591426497	0.00119165591426497
mmu_dRNA_3T3_PION_1	ENSMUST00000099241	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099265	80	1544.39940071869	579.799775175028	0.536425402040813	283	1	0.000917354265562302	0.000917354265562302
mmu_dRNA_3T3_PION_1	ENSMUST00000099269	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099270	159	1662.03703329547	1081.20205428253	0.598369453280929	167	1	0.000996530803644941	0.000996530803644941
mmu_dRNA_3T3_PION_1	ENSMUST00000099272	1847	594.877845941193	222.211253743171	0.478319961580709	121	1	0.00193485257897973	0.00193485257897973
mmu_dRNA_3T3_PION_1	ENSMUST00000099274	181	1554.6814582375	919.568983900497	0.564238127342096	141	1	0.000915928639733891	0.000915928639733891
mmu_dRNA_3T3_PION_1	ENSMUST00000099276	782	1564.1498839807	908.827038832345	0.56563643009364	151	1	0.000921500874368967	0.000921500874368967
mmu_dRNA_3T3_PION_1	ENSMUST00000099278	73	1286.96748573773	584.470137936701	0.536442759883072	188	1	0.00105301649963172	0.00105301649963172
mmu_dRNA_3T3_PION_1	ENSMUST00000099295	66	1357.71612066517	526.848660870558	0.536781922417929	261	1	0.00105661836361122	0.00105661836361122
mmu_dRNA_3T3_PION_1	ENSMUST00000099304	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099307	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099311	30	1992.11313412766	1114.05891074592	0.55178754256996	222	1	0.000695483680766659	0.000695483680766659
mmu_dRNA_3T3_PION_1	ENSMUST00000099318	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099326	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099329	1155	1143.676188209	386.068980193508	0.453221302903324	113	1	0.000804222994797966	0.000804222994797966
mmu_dRNA_3T3_PION_1	ENSMUST00000099343	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099349	99	1433.89358856688	791.342809839192	0.559601421514331	167	1	0.00100298112982613	0.00100298112982613
mmu_dRNA_3T3_PION_1	ENSMUST00000099353	1570	1162.67363837284	383.396532495127	0.525883626096802	165	1	0.00111177319176336	0.00111177319176336
mmu_dRNA_3T3_PION_1	ENSMUST00000099355	116	813.817383019329	361.582478634835	0.51297098375118	146	1	0.00157717630632448	0.00157717630632448
mmu_dRNA_3T3_PION_1	ENSMUST00000099356	106	1623.75361291264	1042.25995139872	0.592929776708839	196	1	0.00102018904992269	0.00102018904992269
mmu_dRNA_3T3_PION_1	ENSMUST00000099358	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099362	17	1609.40282245463	804.65275118769	0.544043581592288	246	1	0.000875157398751127	0.000875157398751127
mmu_dRNA_3T3_PION_1	ENSMUST00000099366	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099373	75	1702.26434175257	892.279881725791	0.562716617005428	214	1	0.00086466262985919	0.00086466262985919
mmu_dRNA_3T3_PION_1	ENSMUST00000099374	317	835.561215994126	675.599469262212	0.666135560872517	201	1	0.00314426347124341	0.00314426347124341
mmu_dRNA_3T3_PION_1	ENSMUST00000099376	57	1908.16097639496	945.222590749623	0.535667572542834	196	1	0.000673785635031969	0.000673785635031969
mmu_dRNA_3T3_PION_1	ENSMUST00000099384	65	1718.98756608584	625.795601418262	0.555253297738014	158	1	0.000799795518465961	0.000799795518465961
mmu_dRNA_3T3_PION_1	ENSMUST00000099392	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099393	70	1698.99680835752	819.161666305563	0.575844355129008	278	1	0.000955403351096774	0.000955403351096774
mmu_dRNA_3T3_PION_1	ENSMUST00000099396	92	1169.06704178986	559.909698023076	0.535450966881062	178	1	0.00116301445569374	0.00116301445569374
mmu_dRNA_3T3_PION_1	ENSMUST00000099401	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099414	109	1463.1600785301	1055.06269069501	0.610194832772888	215	1	0.0012541533598956	0.0012541533598956
mmu_dRNA_3T3_PION_1	ENSMUST00000099441	15	840.19725590239	406.73075119769	0.522553970865647	216	1	0.00175341618685269	0.00175341618685269
mmu_dRNA_3T3_PION_1	ENSMUST00000099443	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099449	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099457	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099461	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099462	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099473	14	1224.03205178294	548.422693535469	0.562352759375091	251	1	0.00132055802789211	0.00132055802789211
mmu_dRNA_3T3_PION_1	ENSMUST00000099475	587	575.848833921996	38.2796774700628	0.327703967560705	195	1	0.00127987784385432	0.00127987784385432
mmu_dRNA_3T3_PION_1	ENSMUST00000099479	78	1188.37770907497	529.339934382406	0.548506388711013	204	1	0.00123415103094531	0.00123415103094531
mmu_dRNA_3T3_PION_1	ENSMUST00000099482	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099484	50	510.051516054958	39.7790661206021	0.343885736852794	212	1	0.00175850395363854	0.00175850395363854
mmu_dRNA_3T3_PION_1	ENSMUST00000099489	77	1574.89875093268	48.9787219830166	0.737715205054752	153	1	0.00197809409952088	0.00197809409952088
mmu_dRNA_3T3_PION_1	ENSMUST00000099490	43	1306.17566878105	764.742759004595	0.599967065921217	218	1	0.00137826476182285	0.00137826476182285
mmu_dRNA_3T3_PION_1	ENSMUST00000099492	115	1470.92394408369	778.119594813551	0.566125186509112	204	1	0.00102990577329787	0.00102990577329787
mmu_dRNA_3T3_PION_1	ENSMUST00000099494	101	1726.24664592213	1029.71244229937	0.581223882170108	166	1	0.000889545745147384	0.000889545745147384
mmu_dRNA_3T3_PION_1	ENSMUST00000099496	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099498	77	1369.93689516309	631.299077768744	0.521609851671062	232	1	0.000958176199705027	0.000958176199705027
mmu_dRNA_3T3_PION_1	ENSMUST00000099501	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099502	26	1898.63603009589	1157.0452438813	0.620690546080432	377	1	0.00107540160471485	0.00107540160471485
mmu_dRNA_3T3_PION_1	ENSMUST00000099512	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099513	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099514	35	1606.56279068122	884.62296139323	0.55616914343612	147	1	0.000858552020531166	0.000858552020531166
mmu_dRNA_3T3_PION_1	ENSMUST00000099525	58	1553.57368170979	1042.2720991162	0.581883247945562	211	1	0.0010365736307033	0.0010365736307033
mmu_dRNA_3T3_PION_1	ENSMUST00000099529	16	2213.69156870999	1445.55783368237	0.605881155666836	286	1	0.00079748531861056	0.00079748531861056
mmu_dRNA_3T3_PION_1	ENSMUST00000099538	54	1090.87971365517	357.953979362712	0.539393849272621	232	1	0.0013634647415425	0.0013634647415425
mmu_dRNA_3T3_PION_1	ENSMUST00000099543	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099546	172	2094.03930259331	33.9499518009796	0.756493519715512	213	1	0.00165156936666286	0.00165156936666286
mmu_dRNA_3T3_PION_1	ENSMUST00000099547	185	1487.99146096716	766.923198992588	0.542167138768404	204	1	0.000922282768040456	0.000922282768040456
mmu_dRNA_3T3_PION_1	ENSMUST00000099548	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099554	97	1298.54234830976	288.870882410324	0.560665635343931	199	1	0.00116063804454083	0.00116063804454083
mmu_dRNA_3T3_PION_1	ENSMUST00000099556	108	1377.14020495848	55.9308986399738	0.543334287364425	529	1	0.00140281711639781	0.00140281711639781
mmu_dRNA_3T3_PION_1	ENSMUST00000099558	23	1424.03219709107	616.297192029328	0.539890199567151	215	1	0.000970523584479893	0.000970523584479893
mmu_dRNA_3T3_PION_1	ENSMUST00000099560	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099571	68	1464.22832902232	616.02250863809	0.556961048479932	220	1	0.00101037554856077	0.00101037554856077
mmu_dRNA_3T3_PION_1	ENSMUST00000099572	28	1870.16417117518	258.528903240156	0.603499348163607	361	1	0.00100854763099851	0.00100854763099851
mmu_dRNA_3T3_PION_1	ENSMUST00000099575	31	1132.10602065457	507.428990548661	0.541273031449744	203	1	0.00126997988364159	0.00126997988364159
mmu_dRNA_3T3_PION_1	ENSMUST00000099576	199	1588.07825404207	1055.910568675	0.585154595824003	139	1	0.000973402591260292	0.000973402591260292
mmu_dRNA_3T3_PION_1	ENSMUST00000099582	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099588	140	1155.09065136409	294.98006793924	0.502045955584362	327	1	0.00121752062499611	0.00121752062499611
mmu_dRNA_3T3_PION_1	ENSMUST00000099604	10	1300.85399321941	692.422310412251	0.602783302861397	241	1	0.00143181753722805	0.00143181753722805
mmu_dRNA_3T3_PION_1	ENSMUST00000099626	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099646	15	1533.65541153014	126.880777824542	0.574462873489305	298	1	0.00109251430989605	0.00109251430989605
mmu_dRNA_3T3_PION_1	ENSMUST00000099673	41	1990.42513737998	762.954630431902	0.515691038962213	495	1	0.000712036740479265	0.000712036740479265
mmu_dRNA_3T3_PION_1	ENSMUST00000099678	11	1625.17086824437	769.069643688456	0.599170973576554	409	1	0.00122912769948653	0.00122912769948653
mmu_dRNA_3T3_PION_1	ENSMUST00000099691	195	1496.63063293182	1016.6523150624	0.595504609495128	121	1	0.0010702117438122	0.0010702117438122
mmu_dRNA_3T3_PION_1	ENSMUST00000099696	22	1062.27162158107	373.07288499049	0.569542190137919	230	0	0.00158975508485567	0.00158975508485567
mmu_dRNA_3T3_PION_1	ENSMUST00000099703	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099705	27	1872.44993969871	872.136369803167	0.580708869591587	383	1	0.000929858515567894	0.000929858515567894
mmu_dRNA_3T3_PION_1	ENSMUST00000099706	19	1868.47157937543	988.469750878395	0.587413107769839	322	1	0.000920632418577487	0.000920632418577487
mmu_dRNA_3T3_PION_1	ENSMUST00000099709	57	1273.3426859586	510.958306749286	0.534121813163213	238	0	0.00110734721626125	0.00110734721626125
mmu_dRNA_3T3_PION_1	ENSMUST00000099712	36	1828.9219815246	1023.63651777218	0.581408994371328	204	1	0.000854789817246209	0.000854789817246209
mmu_dRNA_3T3_PION_1	ENSMUST00000099714	21	1300.93797613148	606.591759231305	0.552173441892074	221	1	0.00114173905045888	0.00114173905045888
mmu_dRNA_3T3_PION_1	ENSMUST00000099716	23	1533.87924143037	891.07890778464	0.57985402637333	150	1	0.000997287272076948	0.000997287272076948
mmu_dRNA_3T3_PION_1	ENSMUST00000099720	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099723	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099725	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099735	119	1240.91938482042	475.795238542171	0.516369563332189	168	0	0.000995130228473131	0.000995130228473131
mmu_dRNA_3T3_PION_1	ENSMUST00000099739	26	1671.08544690853	1173.74147247869	0.62254257724262	190	1	0.00111357885139195	0.00111357885139195
mmu_dRNA_3T3_PION_1	ENSMUST00000099747	69	1776.09546331693	852.357619410771	0.535948575628726	116	1	0.000695703115574715	0.000695703115574715
mmu_dRNA_3T3_PION_1	ENSMUST00000099774	36	1418.6585369847	130.059911991658	0.593342962922386	333	1	0.00134395352953554	0.00134395352953554
mmu_dRNA_3T3_PION_1	ENSMUST00000099776	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099782	25	1434.19047043519	242.755639641505	0.637720898485684	118	1	0.00133742250004896	0.00133742250004896
mmu_dRNA_3T3_PION_1	ENSMUST00000099805	13787	771.854344723041	212.340305832819	0.505303574918926	106	0	0.00153403179459688	0.00153403179459688
mmu_dRNA_3T3_PION_1	ENSMUST00000099816	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099820	22	2113.60606659982	562.803384819863	0.547624773502227	306	1	0.000669700283496256	0.000669700283496256
mmu_dRNA_3T3_PION_1	ENSMUST00000099821	13	1286.93230130612	735.680274286573	0.613948797504818	192	1	0.00145244593540485	0.00145244593540485
mmu_dRNA_3T3_PION_1	ENSMUST00000099856	50	1628.96557783911	777.98173608417	0.546189920939261	226	1	0.000857872070336349	0.000857872070336349
mmu_dRNA_3T3_PION_1	ENSMUST00000099858	589	1493.36372487004	813.291145550146	0.556919980757909	119	1	0.000914553149627748	0.000914553149627748
mmu_dRNA_3T3_PION_1	ENSMUST00000099931	50	1694.94807489725	1098.92938478216	0.602742058585014	182	1	0.00100284747694412	0.00100284747694412
mmu_dRNA_3T3_PION_1	ENSMUST00000099932	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099934	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099937	13	611.107812162508	46.3046067054019	0.50215603839401	218	1	0.00256586481223007	0.00256586481223007
mmu_dRNA_3T3_PION_1	ENSMUST00000099941	27	1712.71780174926	1077.29224714449	0.600440998293359	209	1	0.000999362566354772	0.000999362566354772
mmu_dRNA_3T3_PION_1	ENSMUST00000099944	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099945	228	1779.51641887572	789.861872122166	0.516686810562705	165	1	0.000662149815676671	0.000662149815676671
mmu_dRNA_3T3_PION_1	ENSMUST00000099946	216	1030.84641669498	654.936339738735	0.608359660568901	189	1	0.00184518588156758	0.00184518588156758
mmu_dRNA_3T3_PION_1	ENSMUST00000099955	448	1238.94744748809	133.780334650701	0.459918454477697	152	1	0.000783453006376405	0.000783453006376405
mmu_dRNA_3T3_PION_1	ENSMUST00000099960	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099967	109	2079.69478231088	585.305689052515	0.503106665563627	130	1	0.000519314287110383	0.000519314287110383
mmu_dRNA_3T3_PION_1	ENSMUST00000099972	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099973	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099985	296	540.806706297502	256.026709547259	0.606741478354468	183	1	0.00431198326776724	0.00431198326776724
mmu_dRNA_3T3_PION_1	ENSMUST00000099986	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000099994	33	1651.02855778205	842.975575292583	0.585704172150924	290	1	0.00103872484612216	0.00103872484612216
mmu_dRNA_3T3_PION_1	ENSMUST00000099996	25	1819.64368037969	679.501279103885	0.556969341941645	304	1	0.000829469452483106	0.000829469452483106
mmu_dRNA_3T3_PION_1	ENSMUST00000100001	139	906.094391983406	387.211961854219	0.533615474606897	208	1	0.00163896671625898	0.00163896671625898
mmu_dRNA_3T3_PION_1	ENSMUST00000100009	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000100012	41	1063.02471883017	382.289652220359	0.521039554658668	188	1	0.0012432278298365	0.0012432278298365
mmu_dRNA_3T3_PION_1	ENSMUST00000100013	199	1526.77977062515	1084.43060815605	0.603145899752843	183	1	0.00113100209438867	0.00113100209438867
mmu_dRNA_3T3_PION_1	ENSMUST00000100015	21	1020.44499837904	51.6098413219616	0.61844227528084	253	1	0.00211198903395161	0.00211198903395161
mmu_dRNA_3T3_PION_1	ENSMUST00000100022	90	1678.5620446762	920.336391748432	0.555144226935358	154	1	0.00081854298985729	0.00081854298985729
mmu_dRNA_3T3_PION_1	ENSMUST00000100023	140	1664.82722825554	939.404983390755	0.579183595662752	193	1	0.000935118735983915	0.000935118735983915
mmu_dRNA_3T3_PION_1	ENSMUST00000100026	228	1430.62036402051	862.151190629441	0.569546649309923	189	1	0.00106564949027738	0.00106564949027738
mmu_dRNA_3T3_PION_1	ENSMUST00000100028	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000100036	306	1468.96258742051	676.65656793446	0.549487776721217	182	1	0.000947731979514287	0.000947731979514287
mmu_dRNA_3T3_PION_1	ENSMUST00000100037	17	1175.89176917133	260.971504182026	0.541177094795568	254	1	0.00127942366340776	0.00127942366340776
mmu_dRNA_3T3_PION_1	ENSMUST00000100041	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000100052	439	1588.03492615145	909.96886953818	0.566528656532933	164	1	0.000917784776540579	0.000917784776540579
